"","Race","Happy_level","Year"
"28793","White","Very happy",1994
"28794","White","Not too happy",1994
"28795","White","Pretty happy",1994
"28796","White","Very happy",1994
"28797","White","Pretty happy",1994
"28798","White","Very happy",1994
"28799","White","Not too happy",1994
"28800","White","Pretty happy",1994
"28801","White","Pretty happy",1994
"28802","White","Pretty happy",1994
"28803","Black","Pretty happy",1994
"28804","White","Very happy",1994
"28805","White","Very happy",1994
"28806","White","Pretty happy",1994
"28807","White","Pretty happy",1994
"28808","White","Pretty happy",1994
"28809","White","Very happy",1994
"28810","White","Pretty happy",1994
"28811","White","Pretty happy",1994
"28812","White","Pretty happy",1994
"28813","White","Very happy",1994
"28814","White","Not too happy",1994
"28815","White","Pretty happy",1994
"28816","White","Pretty happy",1994
"28817","White","Pretty happy",1994
"28818","White","Pretty happy",1994
"28819","White","Pretty happy",1994
"28820","Black","Pretty happy",1994
"28821","Black","Not too happy",1994
"28822","Black","Very happy",1994
"28823","Black","Not too happy",1994
"28824","Black","Pretty happy",1994
"28825","Black","Very happy",1994
"28826","Black","Not too happy",1994
"28827","White","Pretty happy",1994
"28828","Black","Pretty happy",1994
"28829","Black","Pretty happy",1994
"28830","Others","Pretty happy",1994
"28831","White","Pretty happy",1994
"28832","White","Pretty happy",1994
"28833","Black","Pretty happy",1994
"28834","White","Pretty happy",1994
"28835","White","Pretty happy",1994
"28836","White","Pretty happy",1994
"28837","White","Not too happy",1994
"28838","White","Pretty happy",1994
"28839","Black","Not too happy",1994
"28840","White","Pretty happy",1994
"28841","Black","Pretty happy",1994
"28842","Black","Pretty happy",1994
"28843","White","Pretty happy",1994
"28844","White","Pretty happy",1994
"28845","White","Pretty happy",1994
"28846","White","Very happy",1994
"28847","White","Very happy",1994
"28848","White","Pretty happy",1994
"28849","White","Very happy",1994
"28850","White","Pretty happy",1994
"28851","White","Very happy",1994
"28852","White","Pretty happy",1994
"28853","Black","Pretty happy",1994
"28854","White","Pretty happy",1994
"28855","Others","Not too happy",1994
"28856","Black","Pretty happy",1994
"28857","White","Very happy",1994
"28858","White","Pretty happy",1994
"28859","White","Pretty happy",1994
"28860","White","Pretty happy",1994
"28861","White","Very happy",1994
"28862","White","Pretty happy",1994
"28863","White","Pretty happy",1994
"28864","White","Very happy",1994
"28865","White","Pretty happy",1994
"28866","White","Pretty happy",1994
"28867","White","Pretty happy",1994
"28868","White","Very happy",1994
"28869","White","Pretty happy",1994
"28870","White","Very happy",1994
"28871","White","Pretty happy",1994
"28872","White","Very happy",1994
"28873","White","Very happy",1994
"28874","White","Very happy",1994
"28875","White","Very happy",1994
"28876","White","Not too happy",1994
"28877","White","Pretty happy",1994
"28878","White","Pretty happy",1994
"28879","White","Very happy",1994
"28880","White","Not too happy",1994
"28881","Black","Pretty happy",1994
"28882","White","Pretty happy",1994
"28883","White","Very happy",1994
"28884","White","Very happy",1994
"28885","White","Pretty happy",1994
"28886","White","Pretty happy",1994
"28887","White","Very happy",1994
"28888","White","Pretty happy",1994
"28889","White","Pretty happy",1994
"28890","White","Pretty happy",1994
"28891","White","Very happy",1994
"28892","White","Very happy",1994
"28893","White","Very happy",1994
"28894","White","Pretty happy",1994
"28895","White","Pretty happy",1994
"28896","White","Not too happy",1994
"28897","White","Very happy",1994
"28898","White","Pretty happy",1994
"28899","White","Pretty happy",1994
"28900","White","Very happy",1994
"28901","White","Not too happy",1994
"28902","White","Pretty happy",1994
"28903","White","Pretty happy",1994
"28904","White","Pretty happy",1994
"28905","White","Pretty happy",1994
"28906","White","Pretty happy",1994
"28907","White","Pretty happy",1994
"28908","White","Pretty happy",1994
"28909","White","Pretty happy",1994
"28910","White","Very happy",1994
"28911","White","Not too happy",1994
"28912","White","Very happy",1994
"28913","White","Pretty happy",1994
"28914","White","Not too happy",1994
"28915","White","Not too happy",1994
"28916","White","Pretty happy",1994
"28917","White","Pretty happy",1994
"28918","White","Pretty happy",1994
"28919","White","Pretty happy",1994
"28920","White","Pretty happy",1994
"28921","White","Pretty happy",1994
"28922","White","Pretty happy",1994
"28923","White","Very happy",1994
"28924","White","Pretty happy",1994
"28925","White","Very happy",1994
"28926","White","Very happy",1994
"28927","White","Pretty happy",1994
"28928","White","Pretty happy",1994
"28929","White","Pretty happy",1994
"28930","White","Pretty happy",1994
"28931","White","Pretty happy",1994
"28932","White","Pretty happy",1994
"28933","Others","Pretty happy",1994
"28934","White","Pretty happy",1994
"28935","White","Very happy",1994
"28936","White","Pretty happy",1994
"28937","White","Not too happy",1994
"28938","White","Pretty happy",1994
"28939","White","Pretty happy",1994
"28940","White","Pretty happy",1994
"28941","White","Very happy",1994
"28942","White","Very happy",1994
"28943","White","Pretty happy",1994
"28944","White","Pretty happy",1994
"28945","White","Pretty happy",1994
"28946","White","Pretty happy",1994
"28947","White","Very happy",1994
"28948","White","Pretty happy",1994
"28949","White","Pretty happy",1994
"28950","White","Very happy",1994
"28951","White","Very happy",1994
"28952","White","Pretty happy",1994
"28953","White","Pretty happy",1994
"28954","White","Pretty happy",1994
"28955","White","Pretty happy",1994
"28956","White","Pretty happy",1994
"28957","White","Pretty happy",1994
"28958","White","Very happy",1994
"28959","White","Pretty happy",1994
"28960","White","Pretty happy",1994
"28961","White","Pretty happy",1994
"28962","White","Very happy",1994
"28963","White","Pretty happy",1994
"28964","Black","Pretty happy",1994
"28965","White","Pretty happy",1994
"28966","White","Very happy",1994
"28967","White","Pretty happy",1994
"28968","White","Pretty happy",1994
"28969","White","Pretty happy",1994
"28970","White","Very happy",1994
"28971","White","Very happy",1994
"28972","White","Pretty happy",1994
"28973","White","Pretty happy",1994
"28974","White","Not too happy",1994
"28975","White","Very happy",1994
"28976","White","Very happy",1994
"28977","White","Pretty happy",1994
"28978","White","Very happy",1994
"28979","White","Pretty happy",1994
"28980","White","Pretty happy",1994
"28981","White","Pretty happy",1994
"28982","Others","Pretty happy",1994
"28983","White","Very happy",1994
"28984","White","Pretty happy",1994
"28985","White","Not too happy",1994
"28986","White","Not too happy",1994
"28987","White","Pretty happy",1994
"28988","White","Very happy",1994
"28989","White","Pretty happy",1994
"28990","Black","Pretty happy",1994
"28991","White","Pretty happy",1994
"28992","White","Pretty happy",1994
"28993","White","Very happy",1994
"28994","White","Pretty happy",1994
"28995","White","Very happy",1994
"28996","White","Very happy",1994
"28997","White","Pretty happy",1994
"28998","White","Pretty happy",1994
"28999","White","Very happy",1994
"29000","White","Pretty happy",1994
"29001","White","Very happy",1994
"29002","White","Very happy",1994
"29003","White","Not too happy",1994
"29004","White","Very happy",1994
"29005","White","Very happy",1994
"29006","White","Pretty happy",1994
"29007","White","Pretty happy",1994
"29008","White","Pretty happy",1994
"29009","White","Pretty happy",1994
"29010","Others","Pretty happy",1994
"29011","White","Pretty happy",1994
"29012","White","Pretty happy",1994
"29013","Black","Pretty happy",1994
"29014","White","Pretty happy",1994
"29015","White","Pretty happy",1994
"29016","White","Pretty happy",1994
"29017","White","Very happy",1994
"29018","White","Pretty happy",1994
"29019","White","Not too happy",1994
"29020","White","Very happy",1994
"29021","White","Pretty happy",1994
"29022","White","Pretty happy",1994
"29023","White","Pretty happy",1994
"29024","White","Very happy",1994
"29025","White","Very happy",1994
"29026","White","Pretty happy",1994
"29027","White","Pretty happy",1994
"29028","White","Very happy",1994
"29029","White","Pretty happy",1994
"29030","White","Not too happy",1994
"29031","White","Very happy",1994
"29032","White","Pretty happy",1994
"29033","White","Not too happy",1994
"29034","Others","Not too happy",1994
"29035","Others","Not too happy",1994
"29036","Others","Pretty happy",1994
"29037","White","Pretty happy",1994
"29038","White","Pretty happy",1994
"29039","Others","Very happy",1994
"29040","White","Very happy",1994
"29041","White","Very happy",1994
"29042","White","Pretty happy",1994
"29043","Others","Pretty happy",1994
"29044","Others","Not too happy",1994
"29045","White","Pretty happy",1994
"29046","White","Pretty happy",1994
"29047","White","Very happy",1994
"29048","White","Pretty happy",1994
"29049","White","Pretty happy",1994
"29050","Others","Pretty happy",1994
"29051","White","Pretty happy",1994
"29052","White","Pretty happy",1994
"29053","White","Pretty happy",1994
"29054","White","Very happy",1994
"29055","White","Pretty happy",1994
"29056","White","Pretty happy",1994
"29057","White","Pretty happy",1994
"29058","White","Pretty happy",1994
"29059","White","Pretty happy",1994
"29060","White","Very happy",1994
"29061","White","Very happy",1994
"29062","White","Pretty happy",1994
"29063","White","Pretty happy",1994
"29064","White","Pretty happy",1994
"29065","White","Not too happy",1994
"29066","White","Pretty happy",1994
"29067","White","Pretty happy",1994
"29068","White","Pretty happy",1994
"29069","White","Pretty happy",1994
"29070","White","Not too happy",1994
"29071","White","Pretty happy",1994
"29072","White","Pretty happy",1994
"29073","White","Pretty happy",1994
"29074","White","Pretty happy",1994
"29075","White","Pretty happy",1994
"29076","White","Pretty happy",1994
"29077","White","Pretty happy",1994
"29078","White","Pretty happy",1994
"29079","White","Pretty happy",1994
"29080","White","Pretty happy",1994
"29081","White","Not too happy",1994
"29082","White","Pretty happy",1994
"29083","White","Pretty happy",1994
"29084","White","Pretty happy",1994
"29085","White","Very happy",1994
"29086","White","Very happy",1994
"29087","White","Pretty happy",1994
"29088","White","Very happy",1994
"29089","White","Pretty happy",1994
"29090","White","Very happy",1994
"29091","White","Very happy",1994
"29092","White","Very happy",1994
"29093","White","Pretty happy",1994
"29094","White","Very happy",1994
"29095","White","Pretty happy",1994
"29096","White","Pretty happy",1994
"29097","White","Very happy",1994
"29098","White","Very happy",1994
"29099","White","Very happy",1994
"29100","White","Pretty happy",1994
"29101","White","Pretty happy",1994
"29102","White","Very happy",1994
"29103","White","Pretty happy",1994
"29104","White","Not too happy",1994
"29105","White","Very happy",1994
"29106","White","Pretty happy",1994
"29107","Black","Pretty happy",1994
"29108","White","Very happy",1994
"29109","White","Not too happy",1994
"29110","White","Not too happy",1994
"29111","White","Pretty happy",1994
"29112","White","Pretty happy",1994
"29113","White","Pretty happy",1994
"29114","White","Pretty happy",1994
"29115","White","Not too happy",1994
"29116","White","Pretty happy",1994
"29117","White","Pretty happy",1994
"29118","White","Pretty happy",1994
"29119","White","Very happy",1994
"29120","White","Pretty happy",1994
"29121","White","Very happy",1994
"29122","White","Very happy",1994
"29123","White","Pretty happy",1994
"29124","White","Pretty happy",1994
"29125","White","Pretty happy",1994
"29126","White","Pretty happy",1994
"29127","White","Pretty happy",1994
"29128","White","Pretty happy",1994
"29129","White","Pretty happy",1994
"29130","White","Pretty happy",1994
"29131","White","Very happy",1994
"29132","White","Very happy",1994
"29133","White","Very happy",1994
"29134","White","Very happy",1994
"29135","White","Not too happy",1994
"29136","White","Very happy",1994
"29137","White","Pretty happy",1994
"29138","White","Very happy",1994
"29139","White","Very happy",1994
"29140","White","Pretty happy",1994
"29141","White","Pretty happy",1994
"29142","White","Very happy",1994
"29143","White","Pretty happy",1994
"29144","White","Not too happy",1994
"29145","White","Very happy",1994
"29146","White","Pretty happy",1994
"29147","White","Very happy",1994
"29148","White","Pretty happy",1994
"29149","White","Pretty happy",1994
"29150","White","Pretty happy",1994
