"","Employee_status","Happy_level","Year","Happy"
"2358","Someone else",1,1973,"Very happy"
"2359","Someone else",1,1973,"Very happy"
"2360","Someone else",3,1973,"Not too happy"
"2361","Someone else",2,1973,"Pretty happy"
"2362","Someone else",1,1973,"Very happy"
"2363","Someone else",1,1973,"Very happy"
"2364","Someone else",2,1973,"Pretty happy"
"2365","Someone else",2,1973,"Pretty happy"
"2366","Self-employed",2,1973,"Pretty happy"
"2367","Self-employed",1,1973,"Very happy"
"2368","Someone else",2,1973,"Pretty happy"
"2369","Someone else",1,1973,"Very happy"
"2370","Someone else",2,1973,"Pretty happy"
"2371","Someone else",3,1973,"Not too happy"
"2372","Someone else",1,1973,"Very happy"
"2373","Someone else",2,1973,"Pretty happy"
"2374","Someone else",1,1973,"Very happy"
"2375","Someone else",2,1973,"Pretty happy"
"2376","Someone else",2,1973,"Pretty happy"
"2377","Self-employed",2,1973,"Pretty happy"
"2378","Someone else",2,1973,"Pretty happy"
"2379","Someone else",2,1973,"Pretty happy"
"2380","Someone else",2,1973,"Pretty happy"
"2381","Someone else",2,1973,"Pretty happy"
"2382","Someone else",2,1973,"Pretty happy"
"2383","Someone else",2,1973,"Pretty happy"
"2384","Someone else",1,1973,"Very happy"
"2385","Someone else",1,1973,"Very happy"
"2386","Someone else",3,1973,"Not too happy"
"2387","Someone else",3,1973,"Not too happy"
"2388","Someone else",3,1973,"Not too happy"
"2389","Someone else",1,1973,"Very happy"
"2390","Someone else",1,1973,"Very happy"
"2391","Someone else",2,1973,"Pretty happy"
"2392","Someone else",2,1973,"Pretty happy"
"2393","Someone else",2,1973,"Pretty happy"
"2394","Someone else",2,1973,"Pretty happy"
"2395","Someone else",1,1973,"Very happy"
"2396","Someone else",2,1973,"Pretty happy"
"2397","Self-employed",1,1973,"Very happy"
"2398","Someone else",2,1973,"Pretty happy"
"2399","Someone else",2,1973,"Pretty happy"
"2400","Someone else",1,1973,"Very happy"
"2401","Self-employed",1,1973,"Very happy"
"2402","Someone else",1,1973,"Very happy"
"2403","Someone else",2,1973,"Pretty happy"
"2404","Someone else",1,1973,"Very happy"
"2405","Someone else",2,1973,"Pretty happy"
"2406","Someone else",3,1973,"Not too happy"
"2407","Someone else",2,1973,"Pretty happy"
"2408","Someone else",2,1973,"Pretty happy"
"2409","Someone else",2,1973,"Pretty happy"
"2410","Self-employed",1,1973,"Very happy"
"2411","Someone else",2,1973,"Pretty happy"
"2412","Self-employed",2,1973,"Pretty happy"
"2413","Self-employed",2,1973,"Pretty happy"
"2414","Someone else",3,1973,"Not too happy"
"2415","Someone else",2,1973,"Pretty happy"
"2416","Someone else",1,1973,"Very happy"
"2417","Someone else",2,1973,"Pretty happy"
"2418","Someone else",1,1973,"Very happy"
"2419","Someone else",3,1973,"Not too happy"
"2420","Someone else",1,1973,"Very happy"
"2421","Someone else",2,1973,"Pretty happy"
"2422","Someone else",2,1973,"Pretty happy"
"2423","Someone else",1,1973,"Very happy"
"2424","Someone else",2,1973,"Pretty happy"
"2425","Someone else",2,1973,"Pretty happy"
"2426","Someone else",1,1973,"Very happy"
"2427","Someone else",2,1973,"Pretty happy"
"2428","Someone else",1,1973,"Very happy"
"2429","Someone else",3,1973,"Not too happy"
"2430","Self-employed",2,1973,"Pretty happy"
"2431","Someone else",1,1973,"Very happy"
"2432","Someone else",1,1973,"Very happy"
"2433","Someone else",1,1973,"Very happy"
"2434","Someone else",1,1973,"Very happy"
"2435","Someone else",2,1973,"Pretty happy"
"2436","Self-employed",2,1973,"Pretty happy"
"2437","Someone else",1,1973,"Very happy"
"2438","Someone else",2,1973,"Pretty happy"
"2439","Someone else",2,1973,"Pretty happy"
"2440","Someone else",2,1973,"Pretty happy"
"2441","Someone else",2,1973,"Pretty happy"
"2442","Someone else",1,1973,"Very happy"
"2443","Self-employed",2,1973,"Pretty happy"
"2444","Someone else",1,1973,"Very happy"
"2445","Self-employed",1,1973,"Very happy"
"2446","Someone else",2,1973,"Pretty happy"
"2447","Someone else",1,1973,"Very happy"
"2448","Someone else",2,1973,"Pretty happy"
"2449","Self-employed",1,1973,"Very happy"
"2450","Someone else",1,1973,"Very happy"
"2451","Self-employed",1,1973,"Very happy"
"2452","Someone else",2,1973,"Pretty happy"
"2453","Someone else",2,1973,"Pretty happy"
"2454","Someone else",1,1973,"Very happy"
"2455","Someone else",1,1973,"Very happy"
"2456","Someone else",2,1973,"Pretty happy"
"2457","Someone else",1,1973,"Very happy"
"2458","Someone else",2,1973,"Pretty happy"
"2459","Self-employed",2,1973,"Pretty happy"
"2460","Someone else",3,1973,"Not too happy"
"2461","Someone else",3,1973,"Not too happy"
"2462","Someone else",2,1973,"Pretty happy"
"2463","Someone else",1,1973,"Very happy"
"2464","Someone else",1,1973,"Very happy"
"2465","Self-employed",2,1973,"Pretty happy"
"2466","Self-employed",3,1973,"Not too happy"
"2467","Self-employed",1,1973,"Very happy"
"2468","Someone else",2,1973,"Pretty happy"
"2469","Someone else",1,1973,"Very happy"
"2470","Someone else",1,1973,"Very happy"
"2471","Someone else",2,1973,"Pretty happy"
"2472","Someone else",3,1973,"Not too happy"
"2473","Someone else",1,1973,"Very happy"
"2474","Someone else",2,1973,"Pretty happy"
"2475","Self-employed",3,1973,"Not too happy"
"2476","Someone else",2,1973,"Pretty happy"
"2477","Someone else",1,1973,"Very happy"
"2478","Someone else",2,1973,"Pretty happy"
"2479","Self-employed",2,1973,"Pretty happy"
"2480","Someone else",2,1973,"Pretty happy"
"2481","Someone else",1,1973,"Very happy"
"2482","Someone else",2,1973,"Pretty happy"
"2483","Someone else",2,1973,"Pretty happy"
"2484","Someone else",2,1973,"Pretty happy"
"2485","Someone else",1,1973,"Very happy"
"2486","Someone else",2,1973,"Pretty happy"
"2487","Someone else",2,1973,"Pretty happy"
"2488","Someone else",2,1973,"Pretty happy"
"2489","Someone else",3,1973,"Not too happy"
"2490","Self-employed",2,1973,"Pretty happy"
"2491","Self-employed",3,1973,"Not too happy"
"2492","Someone else",1,1973,"Very happy"
"2493","Someone else",2,1973,"Pretty happy"
"2494","Someone else",2,1973,"Pretty happy"
"2495","Someone else",2,1973,"Pretty happy"
"2496","Someone else",1,1973,"Very happy"
"2497","Someone else",1,1973,"Very happy"
"2498","Someone else",2,1973,"Pretty happy"
"2499","Someone else",1,1973,"Very happy"
"2500","Someone else",1,1973,"Very happy"
"2501","Someone else",2,1973,"Pretty happy"
"2502","Someone else",1,1973,"Very happy"
"2503","Someone else",1,1973,"Very happy"
"2504","Someone else",2,1973,"Pretty happy"
"2505","Someone else",2,1973,"Pretty happy"
"2506","Someone else",2,1973,"Pretty happy"
"2507","Someone else",2,1973,"Pretty happy"
"2508","Someone else",1,1973,"Very happy"
"2509","Someone else",2,1973,"Pretty happy"
"2510","Someone else",1,1973,"Very happy"
"2511","Someone else",2,1973,"Pretty happy"
"2512","Someone else",2,1973,"Pretty happy"
"2513","Someone else",2,1973,"Pretty happy"
"2514","Someone else",1,1973,"Very happy"
"2515","Someone else",2,1973,"Pretty happy"
"2516","Someone else",1,1973,"Very happy"
"2517","Someone else",3,1973,"Not too happy"
"2518","Someone else",1,1973,"Very happy"
"2519","Someone else",1,1973,"Very happy"
"2520","Someone else",2,1973,"Pretty happy"
"2521","Someone else",2,1973,"Pretty happy"
"2522","Someone else",2,1973,"Pretty happy"
"2523","Someone else",3,1973,"Not too happy"
"2524","Someone else",3,1973,"Not too happy"
"2525","Someone else",2,1973,"Pretty happy"
"2526","Someone else",2,1973,"Pretty happy"
"2527","Someone else",2,1973,"Pretty happy"
"2528","Someone else",1,1973,"Very happy"
"2529","Someone else",2,1973,"Pretty happy"
"2530","Self-employed",1,1973,"Very happy"
"2531","Someone else",2,1973,"Pretty happy"
"2532","Self-employed",1,1973,"Very happy"
"2533","Someone else",3,1973,"Not too happy"
"2534","Someone else",1,1973,"Very happy"
"2535","Someone else",2,1973,"Pretty happy"
"2536","Someone else",1,1973,"Very happy"
"2537","Someone else",3,1973,"Not too happy"
"2538","Someone else",2,1973,"Pretty happy"
"2539","Self-employed",1,1973,"Very happy"
"2540","Someone else",2,1973,"Pretty happy"
"2541","Self-employed",2,1973,"Pretty happy"
"2542","Someone else",1,1973,"Very happy"
"2543","Someone else",3,1973,"Not too happy"
"2544","Someone else",3,1973,"Not too happy"
"2545","Someone else",1,1973,"Very happy"
"2546","Someone else",2,1973,"Pretty happy"
"2547","Someone else",3,1973,"Not too happy"
"2548","Someone else",1,1973,"Very happy"
"2549","Someone else",1,1973,"Very happy"
"2550","Someone else",1,1973,"Very happy"
"2551","Someone else",1,1973,"Very happy"
"2552","Someone else",1,1973,"Very happy"
"2553","Someone else",3,1973,"Not too happy"
"2554","Self-employed",2,1973,"Pretty happy"
"2555","Self-employed",1,1973,"Very happy"
"2556","Someone else",2,1973,"Pretty happy"
"2557","Someone else",1,1973,"Very happy"
"2558","Someone else",2,1973,"Pretty happy"
"2559","Someone else",2,1973,"Pretty happy"
"2560","Someone else",2,1973,"Pretty happy"
"2561","Someone else",3,1973,"Not too happy"
"2562","Someone else",2,1973,"Pretty happy"
"2563","Someone else",1,1973,"Very happy"
"2564","Someone else",2,1973,"Pretty happy"
"2565","Someone else",2,1973,"Pretty happy"
"2566","Someone else",3,1973,"Not too happy"
"2567","Someone else",2,1973,"Pretty happy"
"2568","Someone else",3,1973,"Not too happy"
"2569","Someone else",3,1973,"Not too happy"
"2570","Self-employed",1,1973,"Very happy"
"2571","Someone else",2,1973,"Pretty happy"
"2572","Self-employed",1,1973,"Very happy"
"2573","Someone else",2,1973,"Pretty happy"
"2574","Someone else",2,1973,"Pretty happy"
"2575","Someone else",2,1973,"Pretty happy"
"2576","Someone else",2,1973,"Pretty happy"
"2577","Someone else",3,1973,"Not too happy"
"2578","Someone else",2,1973,"Pretty happy"
"2579","Someone else",1,1973,"Very happy"
"2580","Someone else",1,1973,"Very happy"
"2581","Someone else",2,1973,"Pretty happy"
"2582","Someone else",2,1973,"Pretty happy"
"2583","Someone else",1,1973,"Very happy"
"2584","Someone else",2,1973,"Pretty happy"
"2585","Someone else",3,1973,"Not too happy"
"2586","Someone else",1,1973,"Very happy"
"2587","Someone else",3,1973,"Not too happy"
"2588","Someone else",1,1973,"Very happy"
"2589","Someone else",3,1973,"Not too happy"
"2590","Someone else",2,1973,"Pretty happy"
"2591","Self-employed",2,1973,"Pretty happy"
"2592","Someone else",2,1973,"Pretty happy"
"2593","Someone else",3,1973,"Not too happy"
"2594","Self-employed",2,1973,"Pretty happy"
"2595","Someone else",1,1973,"Very happy"
"2596","Someone else",1,1973,"Very happy"
"2597","Someone else",1,1973,"Very happy"
"2598","Someone else",1,1973,"Very happy"
"2599","Someone else",3,1973,"Not too happy"
"2600","Someone else",1,1973,"Very happy"
"2601","Someone else",2,1973,"Pretty happy"
"2602","Someone else",2,1973,"Pretty happy"
"2603","Someone else",1,1973,"Very happy"
"2604","Someone else",1,1973,"Very happy"
"2605","Someone else",2,1973,"Pretty happy"
"2606","Self-employed",2,1973,"Pretty happy"
"2607","Someone else",2,1973,"Pretty happy"
"2608","Someone else",2,1973,"Pretty happy"
"2609","Someone else",1,1973,"Very happy"
"2610","Someone else",1,1973,"Very happy"
"2611","Someone else",1,1973,"Very happy"
"2612","Self-employed",2,1973,"Pretty happy"
"2613","Someone else",1,1973,"Very happy"
"2614","Self-employed",1,1973,"Very happy"
"2615","Someone else",1,1973,"Very happy"
"2616","Someone else",1,1973,"Very happy"
"2617","Someone else",2,1973,"Pretty happy"
"2618","Someone else",2,1973,"Pretty happy"
"2619","Someone else",2,1973,"Pretty happy"
"2620","Someone else",2,1973,"Pretty happy"
"2621","Someone else",2,1973,"Pretty happy"
"2622","Someone else",2,1973,"Pretty happy"
"2623","Someone else",2,1973,"Pretty happy"
"2624","Someone else",1,1973,"Very happy"
"2625","Someone else",2,1973,"Pretty happy"
"2626","Someone else",2,1973,"Pretty happy"
"2627","Someone else",1,1973,"Very happy"
"2628","Someone else",1,1973,"Very happy"
"2629","Someone else",3,1973,"Not too happy"
"2630","Someone else",3,1973,"Not too happy"
"2631","Someone else",2,1973,"Pretty happy"
"2632","Someone else",2,1973,"Pretty happy"
"2633","Someone else",2,1973,"Pretty happy"
"2634","Someone else",1,1973,"Very happy"
"2635","Someone else",2,1973,"Pretty happy"
"2636","Someone else",2,1973,"Pretty happy"
"2637","Someone else",1,1973,"Very happy"
"2638","Someone else",2,1973,"Pretty happy"
"2639","Someone else",3,1973,"Not too happy"
"2640","Someone else",2,1973,"Pretty happy"
"2641","Someone else",2,1973,"Pretty happy"
"2642","Someone else",1,1973,"Very happy"
"2643","Self-employed",1,1973,"Very happy"
"2644","Someone else",2,1973,"Pretty happy"
"2645","Someone else",2,1973,"Pretty happy"
"2646","Someone else",2,1973,"Pretty happy"
"2647","Someone else",2,1973,"Pretty happy"
"2648","Someone else",2,1973,"Pretty happy"
"2649","Someone else",1,1973,"Very happy"
"2650","Someone else",2,1973,"Pretty happy"
"2651","Someone else",2,1973,"Pretty happy"
"2652","Someone else",2,1973,"Pretty happy"
"2653","Someone else",1,1973,"Very happy"
"2654","Someone else",2,1973,"Pretty happy"
"2655","Someone else",3,1973,"Not too happy"
"2656","Someone else",2,1973,"Pretty happy"
"2657","Someone else",1,1973,"Very happy"
"2658","Someone else",2,1973,"Pretty happy"
"2659","Someone else",2,1973,"Pretty happy"
"2660","Someone else",1,1973,"Very happy"
"2661","Someone else",1,1973,"Very happy"
"2662","Someone else",2,1973,"Pretty happy"
"2663","Someone else",2,1973,"Pretty happy"
"2664","Someone else",1,1973,"Very happy"
"2665","Someone else",2,1973,"Pretty happy"
"2666","Someone else",2,1973,"Pretty happy"
"2667","Someone else",1,1973,"Very happy"
"2668","Someone else",2,1973,"Pretty happy"
"2669","Someone else",2,1973,"Pretty happy"
"2670","Someone else",1,1973,"Very happy"
"2671","Someone else",1,1973,"Very happy"
"2672","Someone else",3,1973,"Not too happy"
"2673","Self-employed",2,1973,"Pretty happy"
"2674","Someone else",2,1973,"Pretty happy"
"2675","Someone else",2,1973,"Pretty happy"
"2676","Someone else",2,1973,"Pretty happy"
"2677","Someone else",1,1973,"Very happy"
"2678","Someone else",2,1973,"Pretty happy"
"2679","Someone else",2,1973,"Pretty happy"
"2680","Someone else",2,1973,"Pretty happy"
"2681","Self-employed",2,1973,"Pretty happy"
"2682","Self-employed",1,1973,"Very happy"
"2683","Someone else",2,1973,"Pretty happy"
"2684","Self-employed",2,1973,"Pretty happy"
"2685","Someone else",2,1973,"Pretty happy"
"2686","Someone else",2,1973,"Pretty happy"
"2687","Someone else",2,1973,"Pretty happy"
"2688","Someone else",2,1973,"Pretty happy"
"2689","Someone else",3,1973,"Not too happy"
"2690","Someone else",2,1973,"Pretty happy"
"2691","Someone else",2,1973,"Pretty happy"
"2692","Someone else",1,1973,"Very happy"
"2693","Someone else",2,1973,"Pretty happy"
"2694","Someone else",1,1973,"Very happy"
"2695","Someone else",1,1973,"Very happy"
"2696","Someone else",2,1973,"Pretty happy"
"2697","Someone else",1,1973,"Very happy"
"2698","Someone else",2,1973,"Pretty happy"
"2699","Someone else",3,1973,"Not too happy"
"2700","Someone else",1,1973,"Very happy"
"2701","Someone else",2,1973,"Pretty happy"
"2702","Someone else",1,1973,"Very happy"
"2703","Self-employed",2,1973,"Pretty happy"
"2704","Someone else",2,1973,"Pretty happy"
"2705","Someone else",2,1973,"Pretty happy"
"2706","Someone else",2,1973,"Pretty happy"
"2707","Someone else",2,1973,"Pretty happy"
"2708","Someone else",2,1973,"Pretty happy"
"2709","Someone else",2,1973,"Pretty happy"
"2710","Someone else",2,1973,"Pretty happy"
"2711","Someone else",2,1973,"Pretty happy"
"2712","Someone else",2,1973,"Pretty happy"
"2713","Self-employed",3,1973,"Not too happy"
"2714","Self-employed",1,1973,"Very happy"
"2715","Someone else",2,1973,"Pretty happy"
"2716","Someone else",2,1973,"Pretty happy"
"2717","Someone else",2,1973,"Pretty happy"
"2718","Someone else",2,1973,"Pretty happy"
"2719","Someone else",2,1973,"Pretty happy"
"2720","Someone else",2,1973,"Pretty happy"
"2721","Self-employed",1,1973,"Very happy"
"2722","Someone else",3,1973,"Not too happy"
"2723","Someone else",2,1973,"Pretty happy"
"2724","Someone else",2,1973,"Pretty happy"
"2725","Someone else",2,1973,"Pretty happy"
"2726","Someone else",2,1973,"Pretty happy"
"2727","Someone else",2,1973,"Pretty happy"
"2728","Someone else",2,1973,"Pretty happy"
"2729","Someone else",2,1973,"Pretty happy"
"2730","Someone else",3,1973,"Not too happy"
"2731","Someone else",1,1973,"Very happy"
"2732","Someone else",1,1973,"Very happy"
"2733","Someone else",2,1973,"Pretty happy"
"2734","Someone else",3,1973,"Not too happy"
"2735","Someone else",2,1973,"Pretty happy"
"2736","Someone else",1,1973,"Very happy"
"2737","Someone else",2,1973,"Pretty happy"
"2738","Someone else",1,1973,"Very happy"
"2739","Someone else",2,1973,"Pretty happy"
"2740","Someone else",3,1973,"Not too happy"
"2741","Someone else",1,1973,"Very happy"
"2742","Someone else",1,1973,"Very happy"
"2743","Someone else",3,1973,"Not too happy"
"2744","Someone else",2,1973,"Pretty happy"
"2745","Someone else",2,1973,"Pretty happy"
"2746","Someone else",3,1973,"Not too happy"
"2747","Someone else",3,1973,"Not too happy"
"2748","Someone else",3,1973,"Not too happy"
"2749","Someone else",1,1973,"Very happy"
"2750","Someone else",2,1973,"Pretty happy"
"2751","Someone else",2,1973,"Pretty happy"
"2752","Someone else",2,1973,"Pretty happy"
"2753","Someone else",1,1973,"Very happy"
"2754","Someone else",2,1973,"Pretty happy"
"2755","Someone else",1,1973,"Very happy"
"2756","Someone else",1,1973,"Very happy"
"2757","Someone else",1,1974,"Very happy"
"2758","Self-employed",1,1974,"Very happy"
"2759","Someone else",2,1974,"Pretty happy"
"2760","Someone else",2,1974,"Pretty happy"
"2761","Someone else",1,1974,"Very happy"
"2762","Someone else",1,1974,"Very happy"
"2763","Someone else",1,1974,"Very happy"
