"","Marital_status","Happy_level","Year"
"29056","Married","Pretty happy",1994
"29057","Married","Pretty happy",1994
"29058","Divorced","Pretty happy",1994
"29059","Separated","Pretty happy",1994
"29060","Divorced","Very happy",1994
"29061","Never married","Very happy",1994
"29062","Married","Pretty happy",1994
"29063","Married","Pretty happy",1994
"29064","Divorced","Pretty happy",1994
"29065","Divorced","Not too happy",1994
"29066","Never married","Pretty happy",1994
"29067","Never married","Pretty happy",1994
"29068","Married","Pretty happy",1994
"29069","Divorced","Pretty happy",1994
"29070","Widowed","Not too happy",1994
"29071","Married","Pretty happy",1994
"29072","Never married","Pretty happy",1994
"29073","Married","Pretty happy",1994
"29074","Never married","Pretty happy",1994
"29075","Married","Pretty happy",1994
"29076","Widowed","Pretty happy",1994
"29077","Married","Pretty happy",1994
"29078","Married","Pretty happy",1994
"29079","Married","Pretty happy",1994
"29080","Married","Pretty happy",1994
"29081","Divorced","Not too happy",1994
"29082","Married","Pretty happy",1994
"29083","Divorced","Pretty happy",1994
"29084","Married","Pretty happy",1994
"29085","Married","Very happy",1994
"29086","Married","Very happy",1994
"29087","Married","Pretty happy",1994
"29088","Married","Very happy",1994
"29089","Never married","Pretty happy",1994
"29090","Widowed","Very happy",1994
"29091","Never married","Very happy",1994
"29092","Married","Very happy",1994
"29093","Married","Pretty happy",1994
"29094","Married","Very happy",1994
"29095","Married","Pretty happy",1994
"29096","Married","Pretty happy",1994
"29097","Married","Very happy",1994
"29098","Married","Very happy",1994
"29099","Married","Very happy",1994
"29100","Never married","Pretty happy",1994
"29101","Divorced","Pretty happy",1994
"29102","Married","Very happy",1994
"29103","Divorced","Pretty happy",1994
"29104","Divorced","Not too happy",1994
"29105","Divorced","Very happy",1994
"29106","Separated","Pretty happy",1994
"29107","Never married","Pretty happy",1994
"29108","Married","Very happy",1994
"29109","Divorced","Not too happy",1994
"29110","Married","Not too happy",1994
"29111","Married","Pretty happy",1994
"29112","Married","Pretty happy",1994
"29113","Married","Pretty happy",1994
"29114","Never married","Pretty happy",1994
"29115","Never married","Not too happy",1994
"29116","Married","Pretty happy",1994
"29117","Married","Pretty happy",1994
"29118","Married","Pretty happy",1994
"29119","Married","Very happy",1994
"29120","Never married","Pretty happy",1994
"29121","Widowed","Very happy",1994
"29122","Widowed","Very happy",1994
"29123","Married","Pretty happy",1994
"29124","Married","Pretty happy",1994
"29125","Married","Pretty happy",1994
"29126","Married","Pretty happy",1994
"29127","Divorced","Pretty happy",1994
"29128","Married","Pretty happy",1994
"29129","Never married","Pretty happy",1994
"29130","Never married","Pretty happy",1994
"29131","Never married","Very happy",1994
"29132","Never married","Very happy",1994
"29133","Married","Very happy",1994
"29134","Married","Very happy",1994
"29135","Married","Not too happy",1994
"29136","Widowed","Very happy",1994
"29137","Married","Pretty happy",1994
"29138","Married","Very happy",1994
"29139","Married","Very happy",1994
"29140","Married","Pretty happy",1994
"29141","Divorced","Pretty happy",1994
"29142","Married","Very happy",1994
"29143","Married","Pretty happy",1994
"29144","Married","Not too happy",1994
"29145","Married","Very happy",1994
"29146","Married","Pretty happy",1994
"29147","Married","Very happy",1994
"29148","Never married","Pretty happy",1994
"29149","Divorced","Pretty happy",1994
"29150","Divorced","Pretty happy",1994
"29151","Married","Pretty happy",1994
"29152","Married","Pretty happy",1994
"29153","Divorced","Very happy",1994
"29154","Never married","Pretty happy",1994
"29155","Widowed","Pretty happy",1994
"29156","Married","Pretty happy",1994
"29157","Married","Pretty happy",1994
"29158","Married","Pretty happy",1994
"29159","Married","Pretty happy",1994
"29160","Married","Not too happy",1994
"29161","Never married","Pretty happy",1994
"29162","Married","Not too happy",1994
"29163","Married","Very happy",1994
"29164","Divorced","Very happy",1994
"29165","Separated","Not too happy",1994
"29166","Married","Pretty happy",1994
"29167","Widowed","Very happy",1994
"29168","Divorced","Pretty happy",1994
"29169","Divorced","Pretty happy",1994
"29170","Divorced","Pretty happy",1994
"29171","Never married","Pretty happy",1994
"29172","Married","Pretty happy",1994
"29173","Widowed","Pretty happy",1994
"29174","Never married","Not too happy",1994
"29175","Married","Pretty happy",1994
"29176","Never married","Not too happy",1994
"29177","Widowed","Very happy",1994
"29178","Married","Pretty happy",1994
"29179","Married","Pretty happy",1994
"29180","Married","Very happy",1994
"29181","Never married","Very happy",1994
"29182","Never married","Pretty happy",1994
"29183","Never married","Pretty happy",1994
"29184","Married","Very happy",1994
"29185","Married","Pretty happy",1994
"29186","Married","Very happy",1994
"29187","Married","Very happy",1994
"29188","Married","Pretty happy",1994
"29189","Married","Pretty happy",1994
"29190","Never married","Pretty happy",1994
"29191","Married","Very happy",1994
"29192","Never married","Pretty happy",1994
"29193","Married","Very happy",1994
"29194","Married","Very happy",1994
"29195","Married","Very happy",1994
"29196","Never married","Pretty happy",1994
"29197","Married","Very happy",1994
"29198","Married","Very happy",1994
"29199","Widowed","Pretty happy",1994
"29200","Divorced","Very happy",1994
"29201","Married","Very happy",1994
"29202","Divorced","Pretty happy",1994
"29203","Divorced","Pretty happy",1994
"29204","Married","Very happy",1994
"29205","Never married","Pretty happy",1994
"29206","Never married","Pretty happy",1994
"29207","Never married","Pretty happy",1994
"29208","Widowed","Pretty happy",1994
"29209","Married","Very happy",1994
"29210","Married","Very happy",1994
"29211","Separated","Pretty happy",1994
"29212","Married","Not too happy",1994
"29213","Divorced","Pretty happy",1994
"29214","Divorced","Very happy",1994
"29215","Never married","Pretty happy",1994
"29216","Married","Very happy",1994
"29217","Never married","Pretty happy",1994
"29218","Married","Pretty happy",1994
"29219","Married","Very happy",1994
"29220","Married","Pretty happy",1994
"29221","Married","Very happy",1994
"29222","Married","Very happy",1994
"29223","Married","Very happy",1994
"29224","Divorced","Pretty happy",1994
"29225","Never married","Pretty happy",1994
"29226","Divorced","Pretty happy",1994
"29227","Never married","Pretty happy",1994
"29228","Divorced","Very happy",1994
"29229","Divorced","Pretty happy",1994
"29230","Married","Pretty happy",1994
"29231","Never married","Pretty happy",1994
"29232","Divorced","Very happy",1994
"29233","Married","Pretty happy",1994
"29234","Divorced","Not too happy",1994
"29235","Widowed","Pretty happy",1994
"29236","Married","Pretty happy",1994
"29237","Never married","Pretty happy",1994
"29238","Divorced","Pretty happy",1994
"29239","Widowed","Pretty happy",1994
"29240","Married","Very happy",1994
"29241","Married","Pretty happy",1994
"29242","Married","Pretty happy",1994
"29243","Married","Pretty happy",1994
"29244","Married","Not too happy",1994
"29245","Married","Very happy",1994
"29246","Married","Very happy",1994
"29247","Married","Pretty happy",1994
"29248","Never married","Pretty happy",1994
"29249","Divorced","Pretty happy",1994
"29250","Divorced","Pretty happy",1994
"29251","Married","Pretty happy",1994
"29252","Married","Very happy",1994
"29253","Married","Very happy",1994
"29254","Married","Very happy",1994
"29255","Married","Not too happy",1994
"29256","Married","Very happy",1994
"29257","Married","Pretty happy",1994
"29258","Married","Pretty happy",1994
"29259","Married","Pretty happy",1994
"29260","Widowed","Pretty happy",1994
"29261","Never married","Pretty happy",1994
"29262","Married","Not too happy",1994
"29263","Widowed","Not too happy",1994
"29264","Married","Pretty happy",1994
"29265","Married","Very happy",1994
"29266","Married","Very happy",1994
"29267","Married","Pretty happy",1994
"29268","Married","Pretty happy",1994
"29269","Married","Very happy",1994
"29270","Married","Very happy",1994
"29271","Married","Pretty happy",1994
"29272","Married","Pretty happy",1994
"29273","Married","Pretty happy",1994
"29274","Married","Pretty happy",1994
"29275","Married","Pretty happy",1994
"29276","Never married","Pretty happy",1994
"29277","Married","Very happy",1994
"29278","Married","Very happy",1994
"29279","Married","Pretty happy",1994
"29280","Married","Very happy",1994
"29281","Never married","Pretty happy",1994
"29282","Never married","Pretty happy",1994
"29283","Never married","Pretty happy",1994
"29284","Divorced","Pretty happy",1994
"29285","Divorced","Pretty happy",1994
"29286","Divorced","Pretty happy",1994
"29287","Divorced","Pretty happy",1994
"29288","Divorced","Pretty happy",1994
"29289","Married","Pretty happy",1994
"29290","Married","Pretty happy",1994
"29291","Married","Pretty happy",1994
"29292","Married","Very happy",1994
"29293","Married","Very happy",1994
"29294","Married","Pretty happy",1994
"29295","Married","Pretty happy",1994
"29296","Married","Pretty happy",1994
"29297","Divorced","Very happy",1994
"29298","Married","Not too happy",1994
"29299","Married","Very happy",1994
"29300","Married","Very happy",1994
"29301","Married","Pretty happy",1994
"29302","Married","Very happy",1994
"29303","Married","Very happy",1994
"29304","Married","Pretty happy",1994
"29305","Married","Very happy",1994
"29306","Married","Very happy",1994
"29307","Married","Pretty happy",1994
"29308","Divorced","Pretty happy",1994
"29309","Divorced","Pretty happy",1994
"29310","Married","Very happy",1994
"29311","Married","Pretty happy",1994
"29312","Never married","Pretty happy",1994
"29313","Never married","Pretty happy",1994
"29314","Divorced","Pretty happy",1994
"29315","Widowed","Pretty happy",1994
"29316","Married","Very happy",1994
"29317","Married","Pretty happy",1994
"29318","Married","Not too happy",1994
"29319","Married","Pretty happy",1994
"29320","Married","Very happy",1994
"29321","Married","Very happy",1994
"29322","Divorced","Very happy",1994
"29323","Married","Very happy",1994
"29324","Married","Pretty happy",1994
"29325","Never married","Pretty happy",1994
"29326","Widowed","Pretty happy",1994
"29327","Married","Pretty happy",1994
"29328","Never married","Not too happy",1994
"29329","Divorced","Pretty happy",1994
"29330","Never married","Pretty happy",1994
"29331","Widowed","Pretty happy",1994
"29332","Married","Very happy",1994
"29333","Married","Very happy",1994
"29334","Divorced","Pretty happy",1994
"29335","Widowed","Not too happy",1994
"29336","Never married","Pretty happy",1994
"29337","Never married","Pretty happy",1994
"29338","Never married","Pretty happy",1994
"29339","Never married","Very happy",1994
"29340","Separated","Pretty happy",1994
"29341","Married","Very happy",1994
"29342","Married","Pretty happy",1994
"29343","Married","Pretty happy",1994
"29344","Married","Pretty happy",1994
"29345","Married","Pretty happy",1994
"29346","Married","Very happy",1994
"29347","Married","Pretty happy",1994
"29348","Married","Very happy",1994
"29349","Married","Pretty happy",1994
"29350","Married","Very happy",1994
"29351","Married","Pretty happy",1994
"29352","Married","Very happy",1994
"29353","Married","Not too happy",1994
"29354","Married","Very happy",1994
"29355","Widowed","Pretty happy",1994
"29356","Married","Very happy",1994
"29357","Widowed","Very happy",1994
"29358","Never married","Pretty happy",1994
"29359","Married","Very happy",1994
"29360","Divorced","Not too happy",1994
"29361","Never married","Very happy",1994
"29362","Divorced","Pretty happy",1994
"29363","Separated","Pretty happy",1994
"29364","Married","Very happy",1994
"29365","Married","Pretty happy",1994
"29366","Married","Pretty happy",1994
"29367","Divorced","Pretty happy",1994
"29368","Never married","Very happy",1994
"29369","Married","Pretty happy",1994
"29370","Married","Very happy",1994
"29371","Widowed","Not too happy",1994
"29372","Married","Very happy",1994
"29373","Never married","Very happy",1994
"29374","Widowed","Not too happy",1994
"29375","Married","Pretty happy",1994
"29376","Married","Not too happy",1994
"29377","Married","Pretty happy",1994
"29378","Married","Very happy",1994
"29379","Married","Not too happy",1994
"29380","Married","Pretty happy",1994
"29381","Married","Not too happy",1994
"29382","Never married","Pretty happy",1994
"29383","Married","Pretty happy",1994
"29384","Married","Pretty happy",1994
"29385","Divorced","Pretty happy",1994
"29386","Married","Very happy",1994
"29387","Never married","Pretty happy",1994
"29388","Never married","Very happy",1994
"29389","Divorced","Very happy",1994
"29390","Married","Very happy",1994
"29391","Married","Pretty happy",1994
"29392","Married","Pretty happy",1994
